call_id,caller_number,callee_number,timestamp,duration_s,call_type,cell_id,imei,record_nonce
CDR00071-000,+919000009727,+919000004795,2025-01-02T19:47:00+00:00,463,MISSED,CELL-0011,IMEI123456789012416,E-0071|CR-2006|evidence/CR-2006/CR-2006_CDR_12.csv
CDR00071-001,+919000009864,+919000007261,2025-01-02T20:24:00+00:00,486,VOICE,CELL-0012,IMEI123456789012417,E-0071|CR-2006|evidence/CR-2006/CR-2006_CDR_12.csv
CDR00071-002,+919000010001,+919000009727,2025-01-02T21:01:00+00:00,509,SMS,CELL-0013,IMEI123456789012418,E-0071|CR-2006|evidence/CR-2006/CR-2006_CDR_12.csv
CDR00071-003,+919000010138,+919000000000,2025-01-02T21:38:00+00:00,532,MISSED,CELL-0014,IMEI123456789012419,E-0071|CR-2006|evidence/CR-2006/CR-2006_CDR_12.csv
CDR00071-004,+919000010275,+919000002466,2025-01-02T22:15:00+00:00,555,VOICE,CELL-0015,IMEI123456789012420,E-0071|CR-2006|evidence/CR-2006/CR-2006_CDR_12.csv
CDR00071-005,+919000010412,+919000004932,2025-01-02T22:52:00+00:00,578,SMS,CELL-0016,IMEI123456789012421,E-0071|CR-2006|evidence/CR-2006/CR-2006_CDR_12.csv
CDR00071-006,+919000010549,+919000007398,2025-01-02T23:29:00+00:00,601,MISSED,CELL-0017,IMEI123456789012422,E-0071|CR-2006|evidence/CR-2006/CR-2006_CDR_12.csv
CDR00071-007,+919000010686,+919000009864,2025-01-03T00:06:00+00:00,624,VOICE,CELL-0018,IMEI123456789012423,E-0071|CR-2006|evidence/CR-2006/CR-2006_CDR_12.csv
CDR00071-008,+919000010823,+919000000137,2025-01-03T00:43:00+00:00,47,SMS,CELL-0019,IMEI123456789012424,E-0071|CR-2006|evidence/CR-2006/CR-2006_CDR_12.csv
CDR00071-009,+919000010960,+919000002603,2025-01-03T01:20:00+00:00,70,MISSED,CELL-0000,IMEI123456789012425,E-0071|CR-2006|evidence/CR-2006/CR-2006_CDR_12.csv
CDR00071-010,+919000011097,+919000005069,2025-01-03T01:57:00+00:00,93,VOICE,CELL-0001,IMEI123456789012426,E-0071|CR-2006|evidence/CR-2006/CR-2006_CDR_12.csv
CDR00071-011,+919000011234,+919000007535,2025-01-03T02:34:00+00:00,116,SMS,CELL-0002,IMEI123456789012427,E-0071|CR-2006|evidence/CR-2006/CR-2006_CDR_12.csv
CDR00071-012,+919000011371,+919000010001,2025-01-03T03:11:00+00:00,139,MISSED,CELL-0003,IMEI123456789012428,E-0071|CR-2006|evidence/CR-2006/CR-2006_CDR_12.csv
CDR00071-013,+919000011508,+919000000274,2025-01-03T03:48:00+00:00,162,VOICE,CELL-0004,IMEI123456789012429,E-0071|CR-2006|evidence/CR-2006/CR-2006_CDR_12.csv
CDR00071-014,+919000011645,+919000002740,2025-01-03T04:25:00+00:00,185,SMS,CELL-0005,IMEI123456789012430,E-0071|CR-2006|evidence/CR-2006/CR-2006_CDR_12.csv
CDR00071-015,+919000011782,+919000005206,2025-01-03T05:02:00+00:00,208,MISSED,CELL-0006,IMEI123456789012431,E-0071|CR-2006|evidence/CR-2006/CR-2006_CDR_12.csv
CDR00071-016,+919000011919,+919000007672,2025-01-03T05:39:00+00:00,231,VOICE,CELL-0007,IMEI123456789012432,E-0071|CR-2006|evidence/CR-2006/CR-2006_CDR_12.csv
CDR00071-017,+919000012056,+919000010138,2025-01-03T06:16:00+00:00,254,SMS,CELL-0008,IMEI123456789012433,E-0071|CR-2006|evidence/CR-2006/CR-2006_CDR_12.csv
CDR00071-018,+919000012193,+919000000411,2025-01-03T06:53:00+00:00,277,MISSED,CELL-0009,IMEI123456789012434,E-0071|CR-2006|evidence/CR-2006/CR-2006_CDR_12.csv
CDR00071-019,+919000000000,+919000002877,2025-01-03T07:30:00+00:00,300,VOICE,CELL-0010,IMEI123456789012435,E-0071|CR-2006|evidence/CR-2006/CR-2006_CDR_12.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
