call_id,caller_number,callee_number,timestamp,duration_s,call_type,cell_id,imei,record_nonce
CDR00159-000,+919000009453,+919000002192,2025-01-05T02:03:00+00:00,87,VOICE,CELL-0019,IMEI123456789012504,E-0159|CR-2014|evidence/CR-2014/CR-2014_CDR_04.csv
CDR00159-001,+919000009590,+919000004658,2025-01-05T02:40:00+00:00,110,SMS,CELL-0000,IMEI123456789012505,E-0159|CR-2014|evidence/CR-2014/CR-2014_CDR_04.csv
CDR00159-002,+919000009727,+919000007124,2025-01-05T03:17:00+00:00,133,MISSED,CELL-0001,IMEI123456789012506,E-0159|CR-2014|evidence/CR-2014/CR-2014_CDR_04.csv
CDR00159-003,+919000009864,+919000009590,2025-01-05T03:54:00+00:00,156,VOICE,CELL-0002,IMEI123456789012507,E-0159|CR-2014|evidence/CR-2014/CR-2014_CDR_04.csv
CDR00159-004,+919000010001,+919000012193,2025-01-05T04:31:00+00:00,179,SMS,CELL-0003,IMEI123456789012508,E-0159|CR-2014|evidence/CR-2014/CR-2014_CDR_04.csv
CDR00159-005,+919000010138,+919000002329,2025-01-05T05:08:00+00:00,202,MISSED,CELL-0004,IMEI123456789012509,E-0159|CR-2014|evidence/CR-2014/CR-2014_CDR_04.csv
CDR00159-006,+919000010275,+919000004795,2025-01-05T05:45:00+00:00,225,VOICE,CELL-0005,IMEI123456789012510,E-0159|CR-2014|evidence/CR-2014/CR-2014_CDR_04.csv
CDR00159-007,+919000010412,+919000007261,2025-01-05T06:22:00+00:00,248,SMS,CELL-0006,IMEI123456789012511,E-0159|CR-2014|evidence/CR-2014/CR-2014_CDR_04.csv
CDR00159-008,+919000010549,+919000009727,2025-01-05T06:59:00+00:00,271,MISSED,CELL-0007,IMEI123456789012512,E-0159|CR-2014|evidence/CR-2014/CR-2014_CDR_04.csv
CDR00159-009,+919000010686,+919000000000,2025-01-05T07:36:00+00:00,294,VOICE,CELL-0008,IMEI123456789012513,E-0159|CR-2014|evidence/CR-2014/CR-2014_CDR_04.csv
CDR00159-010,+919000010823,+919000002466,2025-01-05T08:13:00+00:00,317,SMS,CELL-0009,IMEI123456789012514,E-0159|CR-2014|evidence/CR-2014/CR-2014_CDR_04.csv
CDR00159-011,+919000010960,+919000004932,2025-01-05T08:50:00+00:00,340,MISSED,CELL-0010,IMEI123456789012515,E-0159|CR-2014|evidence/CR-2014/CR-2014_CDR_04.csv
CDR00159-012,+919000011097,+919000007398,2025-01-05T09:27:00+00:00,363,VOICE,CELL-0011,IMEI123456789012516,E-0159|CR-2014|evidence/CR-2014/CR-2014_CDR_04.csv
CDR00159-013,+919000011234,+919000009864,2025-01-05T10:04:00+00:00,386,SMS,CELL-0012,IMEI123456789012517,E-0159|CR-2014|evidence/CR-2014/CR-2014_CDR_04.csv
CDR00159-014,+919000011371,+919000000137,2025-01-05T10:41:00+00:00,409,MISSED,CELL-0013,IMEI123456789012518,E-0159|CR-2014|evidence/CR-2014/CR-2014_CDR_04.csv
CDR00159-015,+919000011508,+919000002603,2025-01-05T11:18:00+00:00,432,VOICE,CELL-0014,IMEI123456789012519,E-0159|CR-2014|evidence/CR-2014/CR-2014_CDR_04.csv
CDR00159-016,+919000011645,+919000005069,2025-01-05T11:55:00+00:00,455,SMS,CELL-0015,IMEI123456789012520,E-0159|CR-2014|evidence/CR-2014/CR-2014_CDR_04.csv
CDR00159-017,+919000011782,+919000007535,2025-01-05T12:32:00+00:00,478,MISSED,CELL-0016,IMEI123456789012521,E-0159|CR-2014|evidence/CR-2014/CR-2014_CDR_04.csv
CDR00159-018,+919000011919,+919000010001,2025-01-05T13:09:00+00:00,501,VOICE,CELL-0017,IMEI123456789012522,E-0159|CR-2014|evidence/CR-2014/CR-2014_CDR_04.csv
CDR00159-019,+919000012056,+919000000274,2025-01-05T13:46:00+00:00,524,SMS,CELL-0018,IMEI123456789012523,E-0159|CR-2014|evidence/CR-2014/CR-2014_CDR_04.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
