call_id,caller_number,callee_number,timestamp,duration_s,call_type,cell_id,imei,record_nonce
CDR00181-000,+919000000137,+919000007672,2025-01-05T15:37:00+00:00,593,SMS,CELL-0001,IMEI123456789012526,E-0181|CR-2016|evidence/CR-2016/CR-2016_CDR_02.csv
CDR00181-001,+919000000274,+919000010138,2025-01-05T16:14:00+00:00,616,MISSED,CELL-0002,IMEI123456789012527,E-0181|CR-2016|evidence/CR-2016/CR-2016_CDR_02.csv
CDR00181-002,+919000000411,+919000000274,2025-01-05T16:51:00+00:00,39,VOICE,CELL-0003,IMEI123456789012528,E-0181|CR-2016|evidence/CR-2016/CR-2016_CDR_02.csv
CDR00181-003,+919000000548,+919000002877,2025-01-05T17:28:00+00:00,62,SMS,CELL-0004,IMEI123456789012529,E-0181|CR-2016|evidence/CR-2016/CR-2016_CDR_02.csv
CDR00181-004,+919000000685,+919000005343,2025-01-05T18:05:00+00:00,85,MISSED,CELL-0005,IMEI123456789012530,E-0181|CR-2016|evidence/CR-2016/CR-2016_CDR_02.csv
CDR00181-005,+919000000822,+919000007809,2025-01-05T18:42:00+00:00,108,VOICE,CELL-0006,IMEI123456789012531,E-0181|CR-2016|evidence/CR-2016/CR-2016_CDR_02.csv
CDR00181-006,+919000000959,+919000010275,2025-01-05T19:19:00+00:00,131,SMS,CELL-0007,IMEI123456789012532,E-0181|CR-2016|evidence/CR-2016/CR-2016_CDR_02.csv
CDR00181-007,+919000001096,+919000000411,2025-01-05T19:56:00+00:00,154,MISSED,CELL-0008,IMEI123456789012533,E-0181|CR-2016|evidence/CR-2016/CR-2016_CDR_02.csv
CDR00181-008,+919000001233,+919000003014,2025-01-05T20:33:00+00:00,177,VOICE,CELL-0009,IMEI123456789012534,E-0181|CR-2016|evidence/CR-2016/CR-2016_CDR_02.csv
CDR00181-009,+919000001370,+919000005480,2025-01-05T21:10:00+00:00,200,SMS,CELL-0010,IMEI123456789012535,E-0181|CR-2016|evidence/CR-2016/CR-2016_CDR_02.csv
CDR00181-010,+919000001507,+919000007946,2025-01-05T21:47:00+00:00,223,MISSED,CELL-0011,IMEI123456789012536,E-0181|CR-2016|evidence/CR-2016/CR-2016_CDR_02.csv
CDR00181-011,+919000001644,+919000010412,2025-01-05T22:24:00+00:00,246,VOICE,CELL-0012,IMEI123456789012537,E-0181|CR-2016|evidence/CR-2016/CR-2016_CDR_02.csv
CDR00181-012,+919000001781,+919000000548,2025-01-05T23:01:00+00:00,269,SMS,CELL-0013,IMEI123456789012538,E-0181|CR-2016|evidence/CR-2016/CR-2016_CDR_02.csv
CDR00181-013,+919000001918,+919000003151,2025-01-05T23:38:00+00:00,292,MISSED,CELL-0014,IMEI123456789012539,E-0181|CR-2016|evidence/CR-2016/CR-2016_CDR_02.csv
CDR00181-014,+919000002055,+919000005617,2025-01-06T00:15:00+00:00,315,VOICE,CELL-0015,IMEI123456789012540,E-0181|CR-2016|evidence/CR-2016/CR-2016_CDR_02.csv
CDR00181-015,+919000002192,+919000008083,2025-01-06T00:52:00+00:00,338,SMS,CELL-0016,IMEI123456789012541,E-0181|CR-2016|evidence/CR-2016/CR-2016_CDR_02.csv
CDR00181-016,+919000002329,+919000010549,2025-01-06T01:29:00+00:00,361,MISSED,CELL-0017,IMEI123456789012542,E-0181|CR-2016|evidence/CR-2016/CR-2016_CDR_02.csv
CDR00181-017,+919000002466,+919000000685,2025-01-06T02:06:00+00:00,384,VOICE,CELL-0018,IMEI123456789012543,E-0181|CR-2016|evidence/CR-2016/CR-2016_CDR_02.csv
CDR00181-018,+919000002603,+919000003288,2025-01-06T02:43:00+00:00,407,SMS,CELL-0019,IMEI123456789012544,E-0181|CR-2016|evidence/CR-2016/CR-2016_CDR_02.csv
CDR00181-019,+919000002740,+919000005754,2025-01-06T03:20:00+00:00,430,MISSED,CELL-0000,IMEI123456789012545,E-0181|CR-2016|evidence/CR-2016/CR-2016_CDR_02.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
