evidence_id,txn_id,date,from_account,to_account,amount,ifsc,case_id,unique_nonce
E-255,TXN255-0000-94417738,2026-02-10,50100417738,50200417738,12738,SBIN0001234,case-019-demo,E-255-0
E-255,TXN255-0001-94417738,2026-02-11,50100417739,50200417739,13238,SBIN0001234,case-019-demo,E-255-1
E-255,TXN255-0002-94417738,2026-02-12,50100417740,50200417740,13738,SBIN0001234,case-019-demo,E-255-2
E-255,TXN255-0003-94417738,2026-02-13,50100417741,50200417741,14238,SBIN0001234,case-019-demo,E-255-3
E-255,TXN255-0004-94417738,2026-02-14,50100417742,50200417742,14738,SBIN0001234,case-019-demo,E-255-4
E-255,TXN255-0005-94417738,2026-02-15,50100417743,50200417743,15238,SBIN0001234,case-019-demo,E-255-5
E-255,TXN255-0006-94417738,2026-02-16,50100417744,50200417744,15738,SBIN0001234,case-019-demo,E-255-6
E-255,TXN255-0007-94417738,2026-02-17,50100417745,50200417745,16238,SBIN0001234,case-019-demo,E-255-7
E-255,TXN255-0008-94417738,2026-02-18,50100417746,50200417746,16738,SBIN0001234,case-019-demo,E-255-8
E-255,TXN255-0009-94417738,2026-02-19,50100417747,50200417747,17238,SBIN0001234,case-019-demo,E-255-9
E-255,TXN255-0010-94417738,2026-02-20,50100417748,50200417748,17738,SBIN0001234,case-019-demo,E-255-10
E-255,TXN255-0011-94417738,2026-02-21,50100417749,50200417749,18238,SBIN0001234,case-019-demo,E-255-11
E-255,TXN255-0012-94417738,2026-02-22,50100417750,50200417750,18738,SBIN0001234,case-019-demo,E-255-12
E-255,TXN255-0013-94417738,2026-02-23,50100417751,50200417751,19238,SBIN0001234,case-019-demo,E-255-13
E-255,TXN255-0014-94417738,2026-02-24,50100417752,50200417752,19738,SBIN0001234,case-019-demo,E-255-14
