txn_id,from_account,to_account,timestamp,amount,txn_type,reference,narrative,record_nonce
TXN000205-0205,50003141870,50001152019,2025-02-21T08:00:00+00:00,287455,NEFT,TXN000205-205-0,Transfer per transaction record,E-0205|CR-2018|evidence/CR-2018/CR-2018_FINANCIAL_02.csv
TXN000206-0205,50003246599,50001885122,2025-02-21T14:00:00+00:00,300906,RTGS,TXN000206-205-1,Transfer per transaction record,E-0205|CR-2018|evidence/CR-2018/CR-2018_FINANCIAL_02.csv
TXN000207-0205,50003351328,50002618225,2025-02-21T20:00:00+00:00,314357,IMPS,TXN000207-205-2,Transfer per transaction record,E-0205|CR-2018|evidence/CR-2018/CR-2018_FINANCIAL_02.csv
TXN000208-0205,50003456057,50003351328,2025-02-22T02:00:00+00:00,327808,UPI,TXN000208-205-3,Transfer per transaction record,E-0205|CR-2018|evidence/CR-2018/CR-2018_FINANCIAL_02.csv
TXN000209-0205,50003560786,50000418916,2025-02-22T08:00:00+00:00,341259,CASH,TXN000209-205-4,Transfer per transaction record,E-0205|CR-2018|evidence/CR-2018/CR-2018_FINANCIAL_02.csv
TXN000210-0205,50000000000,50001152019,2025-02-22T14:00:00+00:00,48510,NEFT,TXN000210-205-5,Transfer per transaction record,E-0205|CR-2018|evidence/CR-2018/CR-2018_FINANCIAL_02.csv
TXN000211-0205,50000104729,50001885122,2025-02-22T20:00:00+00:00,368161,RTGS,TXN000211-205-6,Transfer per transaction record,E-0205|CR-2018|evidence/CR-2018/CR-2018_FINANCIAL_02.csv
TXN000212-0205,50000209458,50002618225,2025-02-23T02:00:00+00:00,381612,IMPS,TXN000212-205-7,Transfer per transaction record,E-0205|CR-2018|evidence/CR-2018/CR-2018_FINANCIAL_02.csv
TXN000213-0205,50000314187,50003351328,2025-02-23T08:00:00+00:00,395063,UPI,TXN000213-205-8,Transfer per transaction record,E-0205|CR-2018|evidence/CR-2018/CR-2018_FINANCIAL_02.csv
TXN000214-0205,50000418916,50000523645,2025-02-23T14:00:00+00:00,408514,CASH,TXN000214-205-9,Transfer per transaction record,E-0205|CR-2018|evidence/CR-2018/CR-2018_FINANCIAL_02.csv
TXN000215-0205,50000523645,50001152019,2025-02-23T20:00:00+00:00,421965,NEFT,TXN000215-205-10,Transfer per transaction record,E-0205|CR-2018|evidence/CR-2018/CR-2018_FINANCIAL_02.csv
TXN000216-0205,50000628374,50001885122,2025-02-24T02:00:00+00:00,435416,RTGS,TXN000216-205-11,Transfer per transaction record,E-0205|CR-2018|evidence/CR-2018/CR-2018_FINANCIAL_02.csv
TXN000217-0205,50000733103,50002618225,2025-02-24T08:00:00+00:00,48627,IMPS,TXN000217-205-12,Transfer per transaction record,E-0205|CR-2018|evidence/CR-2018/CR-2018_FINANCIAL_02.csv
TXN000218-0205,50000837832,50003351328,2025-02-24T14:00:00+00:00,462318,UPI,TXN000218-205-13,Transfer per transaction record,E-0205|CR-2018|evidence/CR-2018/CR-2018_FINANCIAL_02.csv
TXN000219-0205,50000942561,50000418916,2025-02-24T20:00:00+00:00,475769,CASH,TXN000219-205-14,Transfer per transaction record,E-0205|CR-2018|evidence/CR-2018/CR-2018_FINANCIAL_02.csv
TXN000220-0205,50001047290,50001152019,2025-02-25T02:00:00+00:00,489220,NEFT,TXN000220-205-15,Transfer per transaction record,E-0205|CR-2018|evidence/CR-2018/CR-2018_FINANCIAL_02.csv
TXN000221-0205,50001152019,50001885122,2025-02-25T08:00:00+00:00,7671,RTGS,TXN000221-205-16,Transfer per transaction record,E-0205|CR-2018|evidence/CR-2018/CR-2018_FINANCIAL_02.csv
TXN000222-0205,50001256748,50002618225,2025-02-25T14:00:00+00:00,21122,IMPS,TXN000222-205-17,Transfer per transaction record,E-0205|CR-2018|evidence/CR-2018/CR-2018_FINANCIAL_02.csv
TXN000223-0205,50001361477,50003351328,2025-02-25T20:00:00+00:00,34573,UPI,TXN000223-205-18,Transfer per transaction record,E-0205|CR-2018|evidence/CR-2018/CR-2018_FINANCIAL_02.csv
TXN000224-0205,50001466206,50000418916,2025-02-26T02:00:00+00:00,48744,CASH,TXN000224-205-19,Transfer per transaction record,E-0205|CR-2018|evidence/CR-2018/CR-2018_FINANCIAL_02.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
