txn_id,from_account,to_account,timestamp,amount,txn_type,reference,narrative,record_nonce
TXN000025-0025,50002618225,50001152019,2025-01-07T08:00:00+00:00,341275,NEFT,TXN000025-25-0,Transfer per transaction record,E-0025|CR-2003|evidence/CR-2003/CR-2003_FINANCIAL_02.csv
TXN000026-0025,50002722954,50001885122,2025-01-07T14:00:00+00:00,354726,RTGS,TXN000026-25-1,Transfer per transaction record,E-0025|CR-2003|evidence/CR-2003/CR-2003_FINANCIAL_02.csv
TXN000027-0025,50002827683,50002618225,2025-01-07T20:00:00+00:00,368177,IMPS,TXN000027-25-2,Transfer per transaction record,E-0025|CR-2003|evidence/CR-2003/CR-2003_FINANCIAL_02.csv
TXN000028-0025,50002932412,50003351328,2025-01-08T02:00:00+00:00,45468,UPI,TXN000028-25-3,Transfer per transaction record,E-0025|CR-2003|evidence/CR-2003/CR-2003_FINANCIAL_02.csv
TXN000029-0025,50003037141,50000418916,2025-01-08T08:00:00+00:00,395079,CASH,TXN000029-25-4,Transfer per transaction record,E-0025|CR-2003|evidence/CR-2003/CR-2003_FINANCIAL_02.csv
TXN000030-0025,50003141870,50001152019,2025-01-08T14:00:00+00:00,408530,NEFT,TXN000030-25-5,Transfer per transaction record,E-0025|CR-2003|evidence/CR-2003/CR-2003_FINANCIAL_02.csv
TXN000031-0025,50003246599,50001885122,2025-01-08T20:00:00+00:00,421981,RTGS,TXN000031-25-6,Transfer per transaction record,E-0025|CR-2003|evidence/CR-2003/CR-2003_FINANCIAL_02.csv
TXN000032-0025,50003351328,50002618225,2025-01-09T02:00:00+00:00,435432,IMPS,TXN000032-25-7,Transfer per transaction record,E-0025|CR-2003|evidence/CR-2003/CR-2003_FINANCIAL_02.csv
TXN000033-0025,50003456057,50003351328,2025-01-09T08:00:00+00:00,448883,UPI,TXN000033-25-8,Transfer per transaction record,E-0025|CR-2003|evidence/CR-2003/CR-2003_FINANCIAL_02.csv
TXN000034-0025,50003560786,50000418916,2025-01-09T14:00:00+00:00,462334,CASH,TXN000034-25-9,Transfer per transaction record,E-0025|CR-2003|evidence/CR-2003/CR-2003_FINANCIAL_02.csv
TXN000035-0025,50000000000,50001152019,2025-01-09T20:00:00+00:00,45585,NEFT,TXN000035-25-10,Transfer per transaction record,E-0025|CR-2003|evidence/CR-2003/CR-2003_FINANCIAL_02.csv
TXN000036-0025,50000104729,50001885122,2025-01-10T02:00:00+00:00,489236,RTGS,TXN000036-25-11,Transfer per transaction record,E-0025|CR-2003|evidence/CR-2003/CR-2003_FINANCIAL_02.csv
TXN000037-0025,50000209458,50002618225,2025-01-10T08:00:00+00:00,7687,IMPS,TXN000037-25-12,Transfer per transaction record,E-0025|CR-2003|evidence/CR-2003/CR-2003_FINANCIAL_02.csv
TXN000038-0025,50000314187,50003351328,2025-01-10T14:00:00+00:00,21138,UPI,TXN000038-25-13,Transfer per transaction record,E-0025|CR-2003|evidence/CR-2003/CR-2003_FINANCIAL_02.csv
TXN000039-0025,50000418916,50000523645,2025-01-10T20:00:00+00:00,34589,CASH,TXN000039-25-14,Transfer per transaction record,E-0025|CR-2003|evidence/CR-2003/CR-2003_FINANCIAL_02.csv
TXN000040-0025,50000523645,50001152019,2025-01-11T02:00:00+00:00,48040,NEFT,TXN000040-25-15,Transfer per transaction record,E-0025|CR-2003|evidence/CR-2003/CR-2003_FINANCIAL_02.csv
TXN000041-0025,50000628374,50001885122,2025-01-11T08:00:00+00:00,61491,RTGS,TXN000041-25-16,Transfer per transaction record,E-0025|CR-2003|evidence/CR-2003/CR-2003_FINANCIAL_02.csv
TXN000042-0025,50000733103,50002618225,2025-01-11T14:00:00+00:00,45702,IMPS,TXN000042-25-17,Transfer per transaction record,E-0025|CR-2003|evidence/CR-2003/CR-2003_FINANCIAL_02.csv
TXN000043-0025,50000837832,50003351328,2025-01-11T20:00:00+00:00,88393,UPI,TXN000043-25-18,Transfer per transaction record,E-0025|CR-2003|evidence/CR-2003/CR-2003_FINANCIAL_02.csv
TXN000044-0025,50000942561,50000418916,2025-01-12T02:00:00+00:00,101844,CASH,TXN000044-25-19,Transfer per transaction record,E-0025|CR-2003|evidence/CR-2003/CR-2003_FINANCIAL_02.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
