txn_id,from_account,to_account,timestamp,amount,txn_type,reference,narrative,record_nonce
TXN000025-0275,50002618225,50001152019,2025-01-07T08:00:00+00:00,341275,NEFT,TXN000025-275-0,Transfer per transaction record,E-0275|CR-2023|evidence/CR-2023/CR-2023_FINANCIAL_12.csv
TXN000026-0275,50002722954,50001885122,2025-01-07T14:00:00+00:00,354726,RTGS,TXN000026-275-1,Transfer per transaction record,E-0275|CR-2023|evidence/CR-2023/CR-2023_FINANCIAL_12.csv
TXN000027-0275,50002827683,50002618225,2025-01-07T20:00:00+00:00,368177,IMPS,TXN000027-275-2,Transfer per transaction record,E-0275|CR-2023|evidence/CR-2023/CR-2023_FINANCIAL_12.csv
TXN000028-0275,50002932412,50003351328,2025-01-08T02:00:00+00:00,45468,UPI,TXN000028-275-3,Transfer per transaction record,E-0275|CR-2023|evidence/CR-2023/CR-2023_FINANCIAL_12.csv
TXN000029-0275,50003037141,50000418916,2025-01-08T08:00:00+00:00,395079,CASH,TXN000029-275-4,Transfer per transaction record,E-0275|CR-2023|evidence/CR-2023/CR-2023_FINANCIAL_12.csv
TXN000030-0275,50003141870,50001152019,2025-01-08T14:00:00+00:00,408530,NEFT,TXN000030-275-5,Transfer per transaction record,E-0275|CR-2023|evidence/CR-2023/CR-2023_FINANCIAL_12.csv
TXN000031-0275,50003246599,50001885122,2025-01-08T20:00:00+00:00,421981,RTGS,TXN000031-275-6,Transfer per transaction record,E-0275|CR-2023|evidence/CR-2023/CR-2023_FINANCIAL_12.csv
TXN000032-0275,50003351328,50002618225,2025-01-09T02:00:00+00:00,435432,IMPS,TXN000032-275-7,Transfer per transaction record,E-0275|CR-2023|evidence/CR-2023/CR-2023_FINANCIAL_12.csv
TXN000033-0275,50003456057,50003351328,2025-01-09T08:00:00+00:00,448883,UPI,TXN000033-275-8,Transfer per transaction record,E-0275|CR-2023|evidence/CR-2023/CR-2023_FINANCIAL_12.csv
TXN000034-0275,50003560786,50000418916,2025-01-09T14:00:00+00:00,462334,CASH,TXN000034-275-9,Transfer per transaction record,E-0275|CR-2023|evidence/CR-2023/CR-2023_FINANCIAL_12.csv
TXN000035-0275,50000000000,50001152019,2025-01-09T20:00:00+00:00,45585,NEFT,TXN000035-275-10,Transfer per transaction record,E-0275|CR-2023|evidence/CR-2023/CR-2023_FINANCIAL_12.csv
TXN000036-0275,50000104729,50001885122,2025-01-10T02:00:00+00:00,489236,RTGS,TXN000036-275-11,Transfer per transaction record,E-0275|CR-2023|evidence/CR-2023/CR-2023_FINANCIAL_12.csv
TXN000037-0275,50000209458,50002618225,2025-01-10T08:00:00+00:00,7687,IMPS,TXN000037-275-12,Transfer per transaction record,E-0275|CR-2023|evidence/CR-2023/CR-2023_FINANCIAL_12.csv
TXN000038-0275,50000314187,50003351328,2025-01-10T14:00:00+00:00,21138,UPI,TXN000038-275-13,Transfer per transaction record,E-0275|CR-2023|evidence/CR-2023/CR-2023_FINANCIAL_12.csv
TXN000039-0275,50000418916,50000523645,2025-01-10T20:00:00+00:00,34589,CASH,TXN000039-275-14,Transfer per transaction record,E-0275|CR-2023|evidence/CR-2023/CR-2023_FINANCIAL_12.csv
TXN000040-0275,50000523645,50001152019,2025-01-11T02:00:00+00:00,48040,NEFT,TXN000040-275-15,Transfer per transaction record,E-0275|CR-2023|evidence/CR-2023/CR-2023_FINANCIAL_12.csv
TXN000041-0275,50000628374,50001885122,2025-01-11T08:00:00+00:00,61491,RTGS,TXN000041-275-16,Transfer per transaction record,E-0275|CR-2023|evidence/CR-2023/CR-2023_FINANCIAL_12.csv
TXN000042-0275,50000733103,50002618225,2025-01-11T14:00:00+00:00,45702,IMPS,TXN000042-275-17,Transfer per transaction record,E-0275|CR-2023|evidence/CR-2023/CR-2023_FINANCIAL_12.csv
TXN000043-0275,50000837832,50003351328,2025-01-11T20:00:00+00:00,88393,UPI,TXN000043-275-18,Transfer per transaction record,E-0275|CR-2023|evidence/CR-2023/CR-2023_FINANCIAL_12.csv
TXN000044-0275,50000942561,50000418916,2025-01-12T02:00:00+00:00,101844,CASH,TXN000044-275-19,Transfer per transaction record,E-0275|CR-2023|evidence/CR-2023/CR-2023_FINANCIAL_12.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
