txn_id,from_account,to_account,timestamp,amount,txn_type,reference,narrative,record_nonce
TXN000003-0003,50000314187,50003351328,2025-01-01T20:00:00+00:00,45353,UPI,TXN000003-3-0,Transfer per transaction record,E-0003|CR-2001|evidence/CR-2001/CR-2001_FINANCIAL_04.csv
TXN000004-0003,50000418916,50004084431,2025-01-02T02:00:00+00:00,58804,CASH,TXN000004-3-1,Transfer per transaction record,E-0003|CR-2001|evidence/CR-2001/CR-2001_FINANCIAL_04.csv
TXN000005-0003,50000523645,50000418916,2025-01-02T08:00:00+00:00,72255,NEFT,TXN000005-3-2,Transfer per transaction record,E-0003|CR-2001|evidence/CR-2001/CR-2001_FINANCIAL_04.csv
TXN000006-0003,50000628374,50001152019,2025-01-02T14:00:00+00:00,85706,RTGS,TXN000006-3-3,Transfer per transaction record,E-0003|CR-2001|evidence/CR-2001/CR-2001_FINANCIAL_04.csv
TXN000007-0003,50000733103,50001885122,2025-01-02T20:00:00+00:00,45117,IMPS,TXN000007-3-4,Transfer per transaction record,E-0003|CR-2001|evidence/CR-2001/CR-2001_FINANCIAL_04.csv
TXN000008-0003,50000837832,50002618225,2025-01-03T02:00:00+00:00,112608,UPI,TXN000008-3-5,Transfer per transaction record,E-0003|CR-2001|evidence/CR-2001/CR-2001_FINANCIAL_04.csv
TXN000009-0003,50000942561,50003351328,2025-01-03T08:00:00+00:00,126059,CASH,TXN000009-3-6,Transfer per transaction record,E-0003|CR-2001|evidence/CR-2001/CR-2001_FINANCIAL_04.csv
TXN000010-0003,50001047290,50004084431,2025-01-03T14:00:00+00:00,139510,NEFT,TXN000010-3-7,Transfer per transaction record,E-0003|CR-2001|evidence/CR-2001/CR-2001_FINANCIAL_04.csv
TXN000011-0003,50001152019,50000418916,2025-01-03T20:00:00+00:00,152961,RTGS,TXN000011-3-8,Transfer per transaction record,E-0003|CR-2001|evidence/CR-2001/CR-2001_FINANCIAL_04.csv
TXN000012-0003,50001256748,50001152019,2025-01-04T02:00:00+00:00,166412,IMPS,TXN000012-3-9,Transfer per transaction record,E-0003|CR-2001|evidence/CR-2001/CR-2001_FINANCIAL_04.csv
TXN000013-0003,50001361477,50001885122,2025-01-04T08:00:00+00:00,179863,UPI,TXN000013-3-10,Transfer per transaction record,E-0003|CR-2001|evidence/CR-2001/CR-2001_FINANCIAL_04.csv
TXN000014-0003,50001466206,50002618225,2025-01-04T14:00:00+00:00,45234,CASH,TXN000014-3-11,Transfer per transaction record,E-0003|CR-2001|evidence/CR-2001/CR-2001_FINANCIAL_04.csv
TXN000015-0003,50001570935,50003351328,2025-01-04T20:00:00+00:00,206765,NEFT,TXN000015-3-12,Transfer per transaction record,E-0003|CR-2001|evidence/CR-2001/CR-2001_FINANCIAL_04.csv
TXN000016-0003,50001675664,50004084431,2025-01-05T02:00:00+00:00,220216,RTGS,TXN000016-3-13,Transfer per transaction record,E-0003|CR-2001|evidence/CR-2001/CR-2001_FINANCIAL_04.csv
TXN000017-0003,50001780393,50000418916,2025-01-05T08:00:00+00:00,233667,IMPS,TXN000017-3-14,Transfer per transaction record,E-0003|CR-2001|evidence/CR-2001/CR-2001_FINANCIAL_04.csv
TXN000018-0003,50001885122,50001152019,2025-01-05T14:00:00+00:00,247118,UPI,TXN000018-3-15,Transfer per transaction record,E-0003|CR-2001|evidence/CR-2001/CR-2001_FINANCIAL_04.csv
TXN000019-0003,50001989851,50001885122,2025-01-05T20:00:00+00:00,260569,CASH,TXN000019-3-16,Transfer per transaction record,E-0003|CR-2001|evidence/CR-2001/CR-2001_FINANCIAL_04.csv
TXN000020-0003,50002094580,50002618225,2025-01-06T02:00:00+00:00,274020,NEFT,TXN000020-3-17,Transfer per transaction record,E-0003|CR-2001|evidence/CR-2001/CR-2001_FINANCIAL_04.csv
TXN000021-0003,50002199309,50003351328,2025-01-06T08:00:00+00:00,45351,RTGS,TXN000021-3-18,Transfer per transaction record,E-0003|CR-2001|evidence/CR-2001/CR-2001_FINANCIAL_04.csv
TXN000022-0003,50002304038,50004084431,2025-01-06T14:00:00+00:00,300922,IMPS,TXN000022-3-19,Transfer per transaction record,E-0003|CR-2001|evidence/CR-2001/CR-2001_FINANCIAL_04.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
