call_id,caller_number,callee_number,timestamp,duration_s,call_type,cell_id,imei,record_nonce
CDR00001-000,+919000000137,+919000003014,2025-01-01T00:37:00+00:00,53,SMS,CELL-0001,IMEI123456789012346,E-0001|CR-2001|evidence/CR-2001/CR-2001_CDR_02.csv
CDR00001-001,+919000000274,+919000005480,2025-01-01T01:14:00+00:00,76,MISSED,CELL-0002,IMEI123456789012347,E-0001|CR-2001|evidence/CR-2001/CR-2001_CDR_02.csv
CDR00001-002,+919000000411,+919000007946,2025-01-01T01:51:00+00:00,99,VOICE,CELL-0003,IMEI123456789012348,E-0001|CR-2001|evidence/CR-2001/CR-2001_CDR_02.csv
CDR00001-003,+919000000548,+919000010412,2025-01-01T02:28:00+00:00,122,SMS,CELL-0004,IMEI123456789012349,E-0001|CR-2001|evidence/CR-2001/CR-2001_CDR_02.csv
CDR00001-004,+919000000685,+919000000548,2025-01-01T03:05:00+00:00,145,MISSED,CELL-0005,IMEI123456789012350,E-0001|CR-2001|evidence/CR-2001/CR-2001_CDR_02.csv
CDR00001-005,+919000000822,+919000003151,2025-01-01T03:42:00+00:00,168,VOICE,CELL-0006,IMEI123456789012351,E-0001|CR-2001|evidence/CR-2001/CR-2001_CDR_02.csv
CDR00001-006,+919000000959,+919000005617,2025-01-01T04:19:00+00:00,191,SMS,CELL-0007,IMEI123456789012352,E-0001|CR-2001|evidence/CR-2001/CR-2001_CDR_02.csv
CDR00001-007,+919000001096,+919000008083,2025-01-01T04:56:00+00:00,214,MISSED,CELL-0008,IMEI123456789012353,E-0001|CR-2001|evidence/CR-2001/CR-2001_CDR_02.csv
CDR00001-008,+919000001233,+919000010549,2025-01-01T05:33:00+00:00,237,VOICE,CELL-0009,IMEI123456789012354,E-0001|CR-2001|evidence/CR-2001/CR-2001_CDR_02.csv
CDR00001-009,+919000001370,+919000000685,2025-01-01T06:10:00+00:00,260,SMS,CELL-0010,IMEI123456789012355,E-0001|CR-2001|evidence/CR-2001/CR-2001_CDR_02.csv
CDR00001-010,+919000001507,+919000003288,2025-01-01T06:47:00+00:00,283,MISSED,CELL-0011,IMEI123456789012356,E-0001|CR-2001|evidence/CR-2001/CR-2001_CDR_02.csv
CDR00001-011,+919000001644,+919000005754,2025-01-01T07:24:00+00:00,306,VOICE,CELL-0012,IMEI123456789012357,E-0001|CR-2001|evidence/CR-2001/CR-2001_CDR_02.csv
CDR00001-012,+919000001781,+919000008220,2025-01-01T08:01:00+00:00,329,SMS,CELL-0013,IMEI123456789012358,E-0001|CR-2001|evidence/CR-2001/CR-2001_CDR_02.csv
CDR00001-013,+919000001918,+919000010686,2025-01-01T08:38:00+00:00,352,MISSED,CELL-0014,IMEI123456789012359,E-0001|CR-2001|evidence/CR-2001/CR-2001_CDR_02.csv
CDR00001-014,+919000002055,+919000000822,2025-01-01T09:15:00+00:00,375,VOICE,CELL-0015,IMEI123456789012360,E-0001|CR-2001|evidence/CR-2001/CR-2001_CDR_02.csv
CDR00001-015,+919000002192,+919000003425,2025-01-01T09:52:00+00:00,398,SMS,CELL-0016,IMEI123456789012361,E-0001|CR-2001|evidence/CR-2001/CR-2001_CDR_02.csv
CDR00001-016,+919000002329,+919000005891,2025-01-01T10:29:00+00:00,421,MISSED,CELL-0017,IMEI123456789012362,E-0001|CR-2001|evidence/CR-2001/CR-2001_CDR_02.csv
CDR00001-017,+919000002466,+919000008357,2025-01-01T11:06:00+00:00,444,VOICE,CELL-0018,IMEI123456789012363,E-0001|CR-2001|evidence/CR-2001/CR-2001_CDR_02.csv
CDR00001-018,+919000002603,+919000010823,2025-01-01T11:43:00+00:00,467,SMS,CELL-0019,IMEI123456789012364,E-0001|CR-2001|evidence/CR-2001/CR-2001_CDR_02.csv
CDR00001-019,+919000002740,+919000000959,2025-01-01T12:20:00+00:00,490,MISSED,CELL-0000,IMEI123456789012365,E-0001|CR-2001|evidence/CR-2001/CR-2001_CDR_02.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
