call_id,caller_number,callee_number,timestamp,duration_s,call_type,cell_id,imei,record_nonce
CDR00093-000,+919000000411,+919000010275,2025-01-03T09:21:00+00:00,369,VOICE,CELL-0013,IMEI123456789012438,E-0093|CR-2008|evidence/CR-2008/CR-2008_CDR_10.csv
CDR00093-001,+919000000548,+919000000411,2025-01-03T09:58:00+00:00,392,SMS,CELL-0014,IMEI123456789012439,E-0093|CR-2008|evidence/CR-2008/CR-2008_CDR_10.csv
CDR00093-002,+919000000685,+919000003014,2025-01-03T10:35:00+00:00,415,MISSED,CELL-0015,IMEI123456789012440,E-0093|CR-2008|evidence/CR-2008/CR-2008_CDR_10.csv
CDR00093-003,+919000000822,+919000005480,2025-01-03T11:12:00+00:00,438,VOICE,CELL-0016,IMEI123456789012441,E-0093|CR-2008|evidence/CR-2008/CR-2008_CDR_10.csv
CDR00093-004,+919000000959,+919000007946,2025-01-03T11:49:00+00:00,461,SMS,CELL-0017,IMEI123456789012442,E-0093|CR-2008|evidence/CR-2008/CR-2008_CDR_10.csv
CDR00093-005,+919000001096,+919000010412,2025-01-03T12:26:00+00:00,484,MISSED,CELL-0018,IMEI123456789012443,E-0093|CR-2008|evidence/CR-2008/CR-2008_CDR_10.csv
CDR00093-006,+919000001233,+919000000548,2025-01-03T13:03:00+00:00,507,VOICE,CELL-0019,IMEI123456789012444,E-0093|CR-2008|evidence/CR-2008/CR-2008_CDR_10.csv
CDR00093-007,+919000001370,+919000003151,2025-01-03T13:40:00+00:00,530,SMS,CELL-0000,IMEI123456789012445,E-0093|CR-2008|evidence/CR-2008/CR-2008_CDR_10.csv
CDR00093-008,+919000001507,+919000005617,2025-01-03T14:17:00+00:00,553,MISSED,CELL-0001,IMEI123456789012446,E-0093|CR-2008|evidence/CR-2008/CR-2008_CDR_10.csv
CDR00093-009,+919000001644,+919000008083,2025-01-03T14:54:00+00:00,576,VOICE,CELL-0002,IMEI123456789012447,E-0093|CR-2008|evidence/CR-2008/CR-2008_CDR_10.csv
CDR00093-010,+919000001781,+919000010549,2025-01-03T15:31:00+00:00,599,SMS,CELL-0003,IMEI123456789012448,E-0093|CR-2008|evidence/CR-2008/CR-2008_CDR_10.csv
CDR00093-011,+919000001918,+919000000685,2025-01-03T16:08:00+00:00,622,MISSED,CELL-0004,IMEI123456789012449,E-0093|CR-2008|evidence/CR-2008/CR-2008_CDR_10.csv
CDR00093-012,+919000002055,+919000003288,2025-01-03T16:45:00+00:00,45,VOICE,CELL-0005,IMEI123456789012450,E-0093|CR-2008|evidence/CR-2008/CR-2008_CDR_10.csv
CDR00093-013,+919000002192,+919000005754,2025-01-03T17:22:00+00:00,68,SMS,CELL-0006,IMEI123456789012451,E-0093|CR-2008|evidence/CR-2008/CR-2008_CDR_10.csv
CDR00093-014,+919000002329,+919000008220,2025-01-03T17:59:00+00:00,91,MISSED,CELL-0007,IMEI123456789012452,E-0093|CR-2008|evidence/CR-2008/CR-2008_CDR_10.csv
CDR00093-015,+919000002466,+919000010686,2025-01-03T18:36:00+00:00,114,VOICE,CELL-0008,IMEI123456789012453,E-0093|CR-2008|evidence/CR-2008/CR-2008_CDR_10.csv
CDR00093-016,+919000002603,+919000000822,2025-01-03T19:13:00+00:00,137,SMS,CELL-0009,IMEI123456789012454,E-0093|CR-2008|evidence/CR-2008/CR-2008_CDR_10.csv
CDR00093-017,+919000002740,+919000003425,2025-01-03T19:50:00+00:00,160,MISSED,CELL-0010,IMEI123456789012455,E-0093|CR-2008|evidence/CR-2008/CR-2008_CDR_10.csv
CDR00093-018,+919000002877,+919000005891,2025-01-03T20:27:00+00:00,183,VOICE,CELL-0011,IMEI123456789012456,E-0093|CR-2008|evidence/CR-2008/CR-2008_CDR_10.csv
CDR00093-019,+919000003014,+919000008357,2025-01-03T21:04:00+00:00,206,SMS,CELL-0012,IMEI123456789012457,E-0093|CR-2008|evidence/CR-2008/CR-2008_CDR_10.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
