txn_id,from_account,to_account,timestamp,amount,txn_type,reference,narrative,record_nonce
TXN000068-0318,50003456057,50003351328,2025-01-18T02:00:00+00:00,424668,UPI,TXN000068-318-0,Transfer per transaction record,E-0318|CR-2019|evidence/CR-2019/CR-2019_FINANCIAL_319.csv
TXN000069-0318,50003560786,50000418916,2025-01-18T08:00:00+00:00,438119,CASH,TXN000069-318-1,Transfer per transaction record,E-0318|CR-2019|evidence/CR-2019/CR-2019_FINANCIAL_319.csv
TXN000070-0318,50000000000,50001152019,2025-01-18T14:00:00+00:00,46170,NEFT,TXN000070-318-2,Transfer per transaction record,E-0318|CR-2019|evidence/CR-2019/CR-2019_FINANCIAL_319.csv
TXN000071-0318,50000104729,50001885122,2025-01-18T20:00:00+00:00,465021,RTGS,TXN000071-318-3,Transfer per transaction record,E-0318|CR-2019|evidence/CR-2019/CR-2019_FINANCIAL_319.csv
TXN000072-0318,50000209458,50002618225,2025-01-19T02:00:00+00:00,478472,IMPS,TXN000072-318-4,Transfer per transaction record,E-0318|CR-2019|evidence/CR-2019/CR-2019_FINANCIAL_319.csv
TXN000073-0318,50000314187,50003351328,2025-01-19T08:00:00+00:00,491923,UPI,TXN000073-318-5,Transfer per transaction record,E-0318|CR-2019|evidence/CR-2019/CR-2019_FINANCIAL_319.csv
TXN000074-0318,50000418916,50000523645,2025-01-19T14:00:00+00:00,10374,CASH,TXN000074-318-6,Transfer per transaction record,E-0318|CR-2019|evidence/CR-2019/CR-2019_FINANCIAL_319.csv
TXN000075-0318,50000523645,50001152019,2025-01-19T20:00:00+00:00,23825,NEFT,TXN000075-318-7,Transfer per transaction record,E-0318|CR-2019|evidence/CR-2019/CR-2019_FINANCIAL_319.csv
TXN000076-0318,50000628374,50001885122,2025-01-20T02:00:00+00:00,37276,RTGS,TXN000076-318-8,Transfer per transaction record,E-0318|CR-2019|evidence/CR-2019/CR-2019_FINANCIAL_319.csv
TXN000077-0318,50000733103,50002618225,2025-01-20T08:00:00+00:00,46287,IMPS,TXN000077-318-9,Transfer per transaction record,E-0318|CR-2019|evidence/CR-2019/CR-2019_FINANCIAL_319.csv
TXN000078-0318,50000837832,50003351328,2025-01-20T14:00:00+00:00,64178,UPI,TXN000078-318-10,Transfer per transaction record,E-0318|CR-2019|evidence/CR-2019/CR-2019_FINANCIAL_319.csv
TXN000079-0318,50000942561,50000418916,2025-01-20T20:00:00+00:00,77629,CASH,TXN000079-318-11,Transfer per transaction record,E-0318|CR-2019|evidence/CR-2019/CR-2019_FINANCIAL_319.csv
TXN000080-0318,50001047290,50001152019,2025-01-21T02:00:00+00:00,91080,NEFT,TXN000080-318-12,Transfer per transaction record,E-0318|CR-2019|evidence/CR-2019/CR-2019_FINANCIAL_319.csv
TXN000081-0318,50001152019,50001885122,2025-01-21T08:00:00+00:00,104531,RTGS,TXN000081-318-13,Transfer per transaction record,E-0318|CR-2019|evidence/CR-2019/CR-2019_FINANCIAL_319.csv
TXN000082-0318,50001256748,50002618225,2025-01-21T14:00:00+00:00,117982,IMPS,TXN000082-318-14,Transfer per transaction record,E-0318|CR-2019|evidence/CR-2019/CR-2019_FINANCIAL_319.csv
TXN000083-0318,50001361477,50003351328,2025-01-21T20:00:00+00:00,131433,UPI,TXN000083-318-15,Transfer per transaction record,E-0318|CR-2019|evidence/CR-2019/CR-2019_FINANCIAL_319.csv
TXN000084-0318,50001466206,50000418916,2025-01-22T02:00:00+00:00,46404,CASH,TXN000084-318-16,Transfer per transaction record,E-0318|CR-2019|evidence/CR-2019/CR-2019_FINANCIAL_319.csv
TXN000085-0318,50001570935,50001152019,2025-01-22T08:00:00+00:00,158335,NEFT,TXN000085-318-17,Transfer per transaction record,E-0318|CR-2019|evidence/CR-2019/CR-2019_FINANCIAL_319.csv
TXN000086-0318,50001675664,50001885122,2025-01-22T14:00:00+00:00,171786,RTGS,TXN000086-318-18,Transfer per transaction record,E-0318|CR-2019|evidence/CR-2019/CR-2019_FINANCIAL_319.csv
TXN000087-0318,50001780393,50002618225,2025-01-22T20:00:00+00:00,185237,IMPS,TXN000087-318-19,Transfer per transaction record,E-0318|CR-2019|evidence/CR-2019/CR-2019_FINANCIAL_319.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
