txn_id,from_account,to_account,timestamp,amount,txn_type,reference,narrative,record_nonce
TXN000172-0172,50003351328,50002618225,2025-02-13T02:00:00+00:00,338572,IMPS,TXN000172-172-0,Transfer per transaction record,E-0172|CR-2015|evidence/CR-2015/CR-2015_FINANCIAL_05.csv
TXN000173-0172,50003456057,50003351328,2025-02-13T08:00:00+00:00,352023,UPI,TXN000173-172-1,Transfer per transaction record,E-0172|CR-2015|evidence/CR-2015/CR-2015_FINANCIAL_05.csv
TXN000174-0172,50003560786,50000418916,2025-02-13T14:00:00+00:00,365474,CASH,TXN000174-172-2,Transfer per transaction record,E-0172|CR-2015|evidence/CR-2015/CR-2015_FINANCIAL_05.csv
TXN000175-0172,50000000000,50001152019,2025-02-13T20:00:00+00:00,47925,NEFT,TXN000175-172-3,Transfer per transaction record,E-0172|CR-2015|evidence/CR-2015/CR-2015_FINANCIAL_05.csv
TXN000176-0172,50000104729,50001885122,2025-02-14T02:00:00+00:00,392376,RTGS,TXN000176-172-4,Transfer per transaction record,E-0172|CR-2015|evidence/CR-2015/CR-2015_FINANCIAL_05.csv
TXN000177-0172,50000209458,50002618225,2025-02-14T08:00:00+00:00,405827,IMPS,TXN000177-172-5,Transfer per transaction record,E-0172|CR-2015|evidence/CR-2015/CR-2015_FINANCIAL_05.csv
TXN000178-0172,50000314187,50003351328,2025-02-14T14:00:00+00:00,419278,UPI,TXN000178-172-6,Transfer per transaction record,E-0172|CR-2015|evidence/CR-2015/CR-2015_FINANCIAL_05.csv
TXN000179-0172,50000418916,50000523645,2025-02-14T20:00:00+00:00,432729,CASH,TXN000179-172-7,Transfer per transaction record,E-0172|CR-2015|evidence/CR-2015/CR-2015_FINANCIAL_05.csv
TXN000180-0172,50000523645,50001152019,2025-02-15T02:00:00+00:00,446180,NEFT,TXN000180-172-8,Transfer per transaction record,E-0172|CR-2015|evidence/CR-2015/CR-2015_FINANCIAL_05.csv
TXN000181-0172,50000628374,50001885122,2025-02-15T08:00:00+00:00,459631,RTGS,TXN000181-172-9,Transfer per transaction record,E-0172|CR-2015|evidence/CR-2015/CR-2015_FINANCIAL_05.csv
TXN000182-0172,50000733103,50002618225,2025-02-15T14:00:00+00:00,48042,IMPS,TXN000182-172-10,Transfer per transaction record,E-0172|CR-2015|evidence/CR-2015/CR-2015_FINANCIAL_05.csv
TXN000183-0172,50000837832,50003351328,2025-02-15T20:00:00+00:00,486533,UPI,TXN000183-172-11,Transfer per transaction record,E-0172|CR-2015|evidence/CR-2015/CR-2015_FINANCIAL_05.csv
TXN000184-0172,50000942561,50000418916,2025-02-16T02:00:00+00:00,499984,CASH,TXN000184-172-12,Transfer per transaction record,E-0172|CR-2015|evidence/CR-2015/CR-2015_FINANCIAL_05.csv
TXN000185-0172,50001047290,50001152019,2025-02-16T08:00:00+00:00,18435,NEFT,TXN000185-172-13,Transfer per transaction record,E-0172|CR-2015|evidence/CR-2015/CR-2015_FINANCIAL_05.csv
TXN000186-0172,50001152019,50001885122,2025-02-16T14:00:00+00:00,31886,RTGS,TXN000186-172-14,Transfer per transaction record,E-0172|CR-2015|evidence/CR-2015/CR-2015_FINANCIAL_05.csv
TXN000187-0172,50001256748,50002618225,2025-02-16T20:00:00+00:00,45337,IMPS,TXN000187-172-15,Transfer per transaction record,E-0172|CR-2015|evidence/CR-2015/CR-2015_FINANCIAL_05.csv
TXN000188-0172,50001361477,50003351328,2025-02-17T02:00:00+00:00,58788,UPI,TXN000188-172-16,Transfer per transaction record,E-0172|CR-2015|evidence/CR-2015/CR-2015_FINANCIAL_05.csv
TXN000189-0172,50001466206,50000418916,2025-02-17T08:00:00+00:00,48159,CASH,TXN000189-172-17,Transfer per transaction record,E-0172|CR-2015|evidence/CR-2015/CR-2015_FINANCIAL_05.csv
TXN000190-0172,50001570935,50001152019,2025-02-17T14:00:00+00:00,85690,NEFT,TXN000190-172-18,Transfer per transaction record,E-0172|CR-2015|evidence/CR-2015/CR-2015_FINANCIAL_05.csv
TXN000191-0172,50001675664,50001885122,2025-02-17T20:00:00+00:00,99141,RTGS,TXN000191-172-19,Transfer per transaction record,E-0172|CR-2015|evidence/CR-2015/CR-2015_FINANCIAL_05.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
