call_id,caller_number,callee_number,timestamp,duration_s,call_type,cell_id,imei,record_nonce
CDR00251-000,+919000009727,+919000009453,2025-01-07T10:47:00+00:00,403,MISSED,CELL-0011,IMEI123456789012596,E-0251|CR-2021|evidence/CR-2021/CR-2021_CDR_12.csv
CDR00251-001,+919000009864,+919000012056,2025-01-07T11:24:00+00:00,426,VOICE,CELL-0012,IMEI123456789012597,E-0251|CR-2021|evidence/CR-2021/CR-2021_CDR_12.csv
CDR00251-002,+919000010001,+919000002192,2025-01-07T12:01:00+00:00,449,SMS,CELL-0013,IMEI123456789012598,E-0251|CR-2021|evidence/CR-2021/CR-2021_CDR_12.csv
CDR00251-003,+919000010138,+919000004658,2025-01-07T12:38:00+00:00,472,MISSED,CELL-0014,IMEI123456789012599,E-0251|CR-2021|evidence/CR-2021/CR-2021_CDR_12.csv
CDR00251-004,+919000010275,+919000007124,2025-01-07T13:15:00+00:00,495,VOICE,CELL-0015,IMEI123456789012600,E-0251|CR-2021|evidence/CR-2021/CR-2021_CDR_12.csv
CDR00251-005,+919000010412,+919000009590,2025-01-07T13:52:00+00:00,518,SMS,CELL-0016,IMEI123456789012601,E-0251|CR-2021|evidence/CR-2021/CR-2021_CDR_12.csv
CDR00251-006,+919000010549,+919000012193,2025-01-07T14:29:00+00:00,541,MISSED,CELL-0017,IMEI123456789012602,E-0251|CR-2021|evidence/CR-2021/CR-2021_CDR_12.csv
CDR00251-007,+919000010686,+919000002329,2025-01-07T15:06:00+00:00,564,VOICE,CELL-0018,IMEI123456789012603,E-0251|CR-2021|evidence/CR-2021/CR-2021_CDR_12.csv
CDR00251-008,+919000010823,+919000004795,2025-01-07T15:43:00+00:00,587,SMS,CELL-0019,IMEI123456789012604,E-0251|CR-2021|evidence/CR-2021/CR-2021_CDR_12.csv
CDR00251-009,+919000010960,+919000007261,2025-01-07T16:20:00+00:00,610,MISSED,CELL-0000,IMEI123456789012605,E-0251|CR-2021|evidence/CR-2021/CR-2021_CDR_12.csv
CDR00251-010,+919000011097,+919000009727,2025-01-07T16:57:00+00:00,33,VOICE,CELL-0001,IMEI123456789012606,E-0251|CR-2021|evidence/CR-2021/CR-2021_CDR_12.csv
CDR00251-011,+919000011234,+919000000000,2025-01-07T17:34:00+00:00,56,SMS,CELL-0002,IMEI123456789012607,E-0251|CR-2021|evidence/CR-2021/CR-2021_CDR_12.csv
CDR00251-012,+919000011371,+919000002466,2025-01-07T18:11:00+00:00,79,MISSED,CELL-0003,IMEI123456789012608,E-0251|CR-2021|evidence/CR-2021/CR-2021_CDR_12.csv
CDR00251-013,+919000011508,+919000004932,2025-01-07T18:48:00+00:00,102,VOICE,CELL-0004,IMEI123456789012609,E-0251|CR-2021|evidence/CR-2021/CR-2021_CDR_12.csv
CDR00251-014,+919000011645,+919000007398,2025-01-07T19:25:00+00:00,125,SMS,CELL-0005,IMEI123456789012610,E-0251|CR-2021|evidence/CR-2021/CR-2021_CDR_12.csv
CDR00251-015,+919000011782,+919000009864,2025-01-07T20:02:00+00:00,148,MISSED,CELL-0006,IMEI123456789012611,E-0251|CR-2021|evidence/CR-2021/CR-2021_CDR_12.csv
CDR00251-016,+919000011919,+919000000137,2025-01-07T20:39:00+00:00,171,VOICE,CELL-0007,IMEI123456789012612,E-0251|CR-2021|evidence/CR-2021/CR-2021_CDR_12.csv
CDR00251-017,+919000012056,+919000002603,2025-01-07T21:16:00+00:00,194,SMS,CELL-0008,IMEI123456789012613,E-0251|CR-2021|evidence/CR-2021/CR-2021_CDR_12.csv
CDR00251-018,+919000012193,+919000005069,2025-01-07T21:53:00+00:00,217,MISSED,CELL-0009,IMEI123456789012614,E-0251|CR-2021|evidence/CR-2021/CR-2021_CDR_12.csv
CDR00251-019,+919000000000,+919000007535,2025-01-07T22:30:00+00:00,240,VOICE,CELL-0010,IMEI123456789012615,E-0251|CR-2021|evidence/CR-2021/CR-2021_CDR_12.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
