txn_id,from_account,to_account,timestamp,amount,txn_type,reference,narrative,record_nonce
TXN000117-0117,50001256748,50002618225,2025-01-30T08:00:00+00:00,93767,IMPS,TXN000117-117-0,Transfer per transaction record,E-0117|CR-2010|evidence/CR-2010/CR-2010_FINANCIAL_10.csv
TXN000118-0117,50001361477,50003351328,2025-01-30T14:00:00+00:00,107218,UPI,TXN000118-117-1,Transfer per transaction record,E-0117|CR-2010|evidence/CR-2010/CR-2010_FINANCIAL_10.csv
TXN000119-0117,50001466206,50000418916,2025-01-30T20:00:00+00:00,46989,CASH,TXN000119-117-2,Transfer per transaction record,E-0117|CR-2010|evidence/CR-2010/CR-2010_FINANCIAL_10.csv
TXN000120-0117,50001570935,50001152019,2025-01-31T02:00:00+00:00,134120,NEFT,TXN000120-117-3,Transfer per transaction record,E-0117|CR-2010|evidence/CR-2010/CR-2010_FINANCIAL_10.csv
TXN000121-0117,50001675664,50001885122,2025-01-31T08:00:00+00:00,147571,RTGS,TXN000121-117-4,Transfer per transaction record,E-0117|CR-2010|evidence/CR-2010/CR-2010_FINANCIAL_10.csv
TXN000122-0117,50001780393,50002618225,2025-01-31T14:00:00+00:00,161022,IMPS,TXN000122-117-5,Transfer per transaction record,E-0117|CR-2010|evidence/CR-2010/CR-2010_FINANCIAL_10.csv
TXN000123-0117,50001885122,50003351328,2025-01-31T20:00:00+00:00,174473,UPI,TXN000123-117-6,Transfer per transaction record,E-0117|CR-2010|evidence/CR-2010/CR-2010_FINANCIAL_10.csv
TXN000124-0117,50001989851,50000418916,2025-02-01T02:00:00+00:00,187924,CASH,TXN000124-117-7,Transfer per transaction record,E-0117|CR-2010|evidence/CR-2010/CR-2010_FINANCIAL_10.csv
TXN000125-0117,50002094580,50001152019,2025-02-01T08:00:00+00:00,201375,NEFT,TXN000125-117-8,Transfer per transaction record,E-0117|CR-2010|evidence/CR-2010/CR-2010_FINANCIAL_10.csv
TXN000126-0117,50002199309,50001885122,2025-02-01T14:00:00+00:00,47106,RTGS,TXN000126-117-9,Transfer per transaction record,E-0117|CR-2010|evidence/CR-2010/CR-2010_FINANCIAL_10.csv
TXN000127-0117,50002304038,50002618225,2025-02-01T20:00:00+00:00,228277,IMPS,TXN000127-117-10,Transfer per transaction record,E-0117|CR-2010|evidence/CR-2010/CR-2010_FINANCIAL_10.csv
TXN000128-0117,50002408767,50003351328,2025-02-02T02:00:00+00:00,241728,UPI,TXN000128-117-11,Transfer per transaction record,E-0117|CR-2010|evidence/CR-2010/CR-2010_FINANCIAL_10.csv
TXN000129-0117,50002513496,50000418916,2025-02-02T08:00:00+00:00,255179,CASH,TXN000129-117-12,Transfer per transaction record,E-0117|CR-2010|evidence/CR-2010/CR-2010_FINANCIAL_10.csv
TXN000130-0117,50002618225,50001152019,2025-02-02T14:00:00+00:00,268630,NEFT,TXN000130-117-13,Transfer per transaction record,E-0117|CR-2010|evidence/CR-2010/CR-2010_FINANCIAL_10.csv
TXN000131-0117,50002722954,50001885122,2025-02-02T20:00:00+00:00,282081,RTGS,TXN000131-117-14,Transfer per transaction record,E-0117|CR-2010|evidence/CR-2010/CR-2010_FINANCIAL_10.csv
TXN000132-0117,50002827683,50002618225,2025-02-03T02:00:00+00:00,295532,IMPS,TXN000132-117-15,Transfer per transaction record,E-0117|CR-2010|evidence/CR-2010/CR-2010_FINANCIAL_10.csv
TXN000133-0117,50002932412,50003351328,2025-02-03T08:00:00+00:00,47223,UPI,TXN000133-117-16,Transfer per transaction record,E-0117|CR-2010|evidence/CR-2010/CR-2010_FINANCIAL_10.csv
TXN000134-0117,50003037141,50000418916,2025-02-03T14:00:00+00:00,322434,CASH,TXN000134-117-17,Transfer per transaction record,E-0117|CR-2010|evidence/CR-2010/CR-2010_FINANCIAL_10.csv
TXN000135-0117,50003141870,50001152019,2025-02-03T20:00:00+00:00,335885,NEFT,TXN000135-117-18,Transfer per transaction record,E-0117|CR-2010|evidence/CR-2010/CR-2010_FINANCIAL_10.csv
TXN000136-0117,50003246599,50001885122,2025-02-04T02:00:00+00:00,349336,RTGS,TXN000136-117-19,Transfer per transaction record,E-0117|CR-2010|evidence/CR-2010/CR-2010_FINANCIAL_10.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
