txn_id,from_account,to_account,timestamp,amount,txn_type,reference,narrative,record_nonce
TXN000036-0036,50000104729,50001885122,2025-01-10T02:00:00+00:00,489236,RTGS,TXN000036-36-0,Transfer per transaction record,E-0036|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_01.csv
TXN000037-0036,50000209458,50002618225,2025-01-10T08:00:00+00:00,7687,IMPS,TXN000037-36-1,Transfer per transaction record,E-0036|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_01.csv
TXN000038-0036,50000314187,50003351328,2025-01-10T14:00:00+00:00,21138,UPI,TXN000038-36-2,Transfer per transaction record,E-0036|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_01.csv
TXN000039-0036,50000418916,50000523645,2025-01-10T20:00:00+00:00,34589,CASH,TXN000039-36-3,Transfer per transaction record,E-0036|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_01.csv
TXN000040-0036,50000523645,50001152019,2025-01-11T02:00:00+00:00,48040,NEFT,TXN000040-36-4,Transfer per transaction record,E-0036|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_01.csv
TXN000041-0036,50000628374,50001885122,2025-01-11T08:00:00+00:00,61491,RTGS,TXN000041-36-5,Transfer per transaction record,E-0036|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_01.csv
TXN000042-0036,50000733103,50002618225,2025-01-11T14:00:00+00:00,45702,IMPS,TXN000042-36-6,Transfer per transaction record,E-0036|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_01.csv
TXN000043-0036,50000837832,50003351328,2025-01-11T20:00:00+00:00,88393,UPI,TXN000043-36-7,Transfer per transaction record,E-0036|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_01.csv
TXN000044-0036,50000942561,50000418916,2025-01-12T02:00:00+00:00,101844,CASH,TXN000044-36-8,Transfer per transaction record,E-0036|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_01.csv
TXN000045-0036,50001047290,50001152019,2025-01-12T08:00:00+00:00,115295,NEFT,TXN000045-36-9,Transfer per transaction record,E-0036|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_01.csv
TXN000046-0036,50001152019,50001885122,2025-01-12T14:00:00+00:00,128746,RTGS,TXN000046-36-10,Transfer per transaction record,E-0036|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_01.csv
TXN000047-0036,50001256748,50002618225,2025-01-12T20:00:00+00:00,142197,IMPS,TXN000047-36-11,Transfer per transaction record,E-0036|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_01.csv
TXN000048-0036,50001361477,50003351328,2025-01-13T02:00:00+00:00,155648,UPI,TXN000048-36-12,Transfer per transaction record,E-0036|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_01.csv
TXN000049-0036,50001466206,50000418916,2025-01-13T08:00:00+00:00,45819,CASH,TXN000049-36-13,Transfer per transaction record,E-0036|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_01.csv
TXN000050-0036,50001570935,50001152019,2025-01-13T14:00:00+00:00,182550,NEFT,TXN000050-36-14,Transfer per transaction record,E-0036|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_01.csv
TXN000051-0036,50001675664,50001885122,2025-01-13T20:00:00+00:00,196001,RTGS,TXN000051-36-15,Transfer per transaction record,E-0036|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_01.csv
TXN000052-0036,50001780393,50002618225,2025-01-14T02:00:00+00:00,209452,IMPS,TXN000052-36-16,Transfer per transaction record,E-0036|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_01.csv
TXN000053-0036,50001885122,50003351328,2025-01-14T08:00:00+00:00,222903,UPI,TXN000053-36-17,Transfer per transaction record,E-0036|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_01.csv
TXN000054-0036,50001989851,50000418916,2025-01-14T14:00:00+00:00,236354,CASH,TXN000054-36-18,Transfer per transaction record,E-0036|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_01.csv
TXN000055-0036,50002094580,50001152019,2025-01-14T20:00:00+00:00,249805,NEFT,TXN000055-36-19,Transfer per transaction record,E-0036|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_01.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
