txn_id,from_account,to_account,timestamp,amount,txn_type,reference,narrative,record_nonce
TXN000053-0303,50001885122,50003351328,2025-01-14T08:00:00+00:00,222903,UPI,TXN000053-303-0,Transfer per transaction record,E-0303|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_304.csv
TXN000054-0303,50001989851,50000418916,2025-01-14T14:00:00+00:00,236354,CASH,TXN000054-303-1,Transfer per transaction record,E-0303|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_304.csv
TXN000055-0303,50002094580,50001152019,2025-01-14T20:00:00+00:00,249805,NEFT,TXN000055-303-2,Transfer per transaction record,E-0303|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_304.csv
TXN000056-0303,50002199309,50001885122,2025-01-15T02:00:00+00:00,45936,RTGS,TXN000056-303-3,Transfer per transaction record,E-0303|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_304.csv
TXN000057-0303,50002304038,50002618225,2025-01-15T08:00:00+00:00,276707,IMPS,TXN000057-303-4,Transfer per transaction record,E-0303|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_304.csv
TXN000058-0303,50002408767,50003351328,2025-01-15T14:00:00+00:00,290158,UPI,TXN000058-303-5,Transfer per transaction record,E-0303|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_304.csv
TXN000059-0303,50002513496,50000418916,2025-01-15T20:00:00+00:00,303609,CASH,TXN000059-303-6,Transfer per transaction record,E-0303|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_304.csv
TXN000060-0303,50002618225,50001152019,2025-01-16T02:00:00+00:00,317060,NEFT,TXN000060-303-7,Transfer per transaction record,E-0303|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_304.csv
TXN000061-0303,50002722954,50001885122,2025-01-16T08:00:00+00:00,330511,RTGS,TXN000061-303-8,Transfer per transaction record,E-0303|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_304.csv
TXN000062-0303,50002827683,50002618225,2025-01-16T14:00:00+00:00,343962,IMPS,TXN000062-303-9,Transfer per transaction record,E-0303|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_304.csv
TXN000063-0303,50002932412,50003351328,2025-01-16T20:00:00+00:00,46053,UPI,TXN000063-303-10,Transfer per transaction record,E-0303|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_304.csv
TXN000064-0303,50003037141,50000418916,2025-01-17T02:00:00+00:00,370864,CASH,TXN000064-303-11,Transfer per transaction record,E-0303|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_304.csv
TXN000065-0303,50003141870,50001152019,2025-01-17T08:00:00+00:00,384315,NEFT,TXN000065-303-12,Transfer per transaction record,E-0303|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_304.csv
TXN000066-0303,50003246599,50001885122,2025-01-17T14:00:00+00:00,397766,RTGS,TXN000066-303-13,Transfer per transaction record,E-0303|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_304.csv
TXN000067-0303,50003351328,50002618225,2025-01-17T20:00:00+00:00,411217,IMPS,TXN000067-303-14,Transfer per transaction record,E-0303|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_304.csv
TXN000068-0303,50003456057,50003351328,2025-01-18T02:00:00+00:00,424668,UPI,TXN000068-303-15,Transfer per transaction record,E-0303|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_304.csv
TXN000069-0303,50003560786,50000418916,2025-01-18T08:00:00+00:00,438119,CASH,TXN000069-303-16,Transfer per transaction record,E-0303|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_304.csv
TXN000070-0303,50000000000,50001152019,2025-01-18T14:00:00+00:00,46170,NEFT,TXN000070-303-17,Transfer per transaction record,E-0303|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_304.csv
TXN000071-0303,50000104729,50001885122,2025-01-18T20:00:00+00:00,465021,RTGS,TXN000071-303-18,Transfer per transaction record,E-0303|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_304.csv
TXN000072-0303,50000209458,50002618225,2025-01-19T02:00:00+00:00,478472,IMPS,TXN000072-303-19,Transfer per transaction record,E-0303|CR-2004|evidence/CR-2004/CR-2004_FINANCIAL_304.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
