call_id,caller_number,callee_number,timestamp,duration_s,call_type,cell_id,imei,record_nonce
CDR00284-000,+919000001918,+919000005480,2025-01-08T07:08:00+00:00,562,MISSED,CELL-0004,IMEI123456789012629,E-0284|CR-2024|evidence/CR-2024/CR-2024_CDR_09.csv
CDR00284-001,+919000002055,+919000007946,2025-01-08T07:45:00+00:00,585,VOICE,CELL-0005,IMEI123456789012630,E-0284|CR-2024|evidence/CR-2024/CR-2024_CDR_09.csv
CDR00284-002,+919000002192,+919000010412,2025-01-08T08:22:00+00:00,608,SMS,CELL-0006,IMEI123456789012631,E-0284|CR-2024|evidence/CR-2024/CR-2024_CDR_09.csv
CDR00284-003,+919000002329,+919000000548,2025-01-08T08:59:00+00:00,31,MISSED,CELL-0007,IMEI123456789012632,E-0284|CR-2024|evidence/CR-2024/CR-2024_CDR_09.csv
CDR00284-004,+919000002466,+919000003151,2025-01-08T09:36:00+00:00,54,VOICE,CELL-0008,IMEI123456789012633,E-0284|CR-2024|evidence/CR-2024/CR-2024_CDR_09.csv
CDR00284-005,+919000002603,+919000005617,2025-01-08T10:13:00+00:00,77,SMS,CELL-0009,IMEI123456789012634,E-0284|CR-2024|evidence/CR-2024/CR-2024_CDR_09.csv
CDR00284-006,+919000002740,+919000008083,2025-01-08T10:50:00+00:00,100,MISSED,CELL-0010,IMEI123456789012635,E-0284|CR-2024|evidence/CR-2024/CR-2024_CDR_09.csv
CDR00284-007,+919000002877,+919000010549,2025-01-08T11:27:00+00:00,123,VOICE,CELL-0011,IMEI123456789012636,E-0284|CR-2024|evidence/CR-2024/CR-2024_CDR_09.csv
CDR00284-008,+919000003014,+919000000685,2025-01-08T12:04:00+00:00,146,SMS,CELL-0012,IMEI123456789012637,E-0284|CR-2024|evidence/CR-2024/CR-2024_CDR_09.csv
CDR00284-009,+919000003151,+919000003288,2025-01-08T12:41:00+00:00,169,MISSED,CELL-0013,IMEI123456789012638,E-0284|CR-2024|evidence/CR-2024/CR-2024_CDR_09.csv
CDR00284-010,+919000003288,+919000005754,2025-01-08T13:18:00+00:00,192,VOICE,CELL-0014,IMEI123456789012639,E-0284|CR-2024|evidence/CR-2024/CR-2024_CDR_09.csv
CDR00284-011,+919000003425,+919000008220,2025-01-08T13:55:00+00:00,215,SMS,CELL-0015,IMEI123456789012640,E-0284|CR-2024|evidence/CR-2024/CR-2024_CDR_09.csv
CDR00284-012,+919000003562,+919000010686,2025-01-08T14:32:00+00:00,238,MISSED,CELL-0016,IMEI123456789012641,E-0284|CR-2024|evidence/CR-2024/CR-2024_CDR_09.csv
CDR00284-013,+919000003699,+919000000822,2025-01-08T15:09:00+00:00,261,VOICE,CELL-0017,IMEI123456789012642,E-0284|CR-2024|evidence/CR-2024/CR-2024_CDR_09.csv
CDR00284-014,+919000003836,+919000003288,2025-01-08T15:46:00+00:00,284,SMS,CELL-0018,IMEI123456789012643,E-0284|CR-2024|evidence/CR-2024/CR-2024_CDR_09.csv
CDR00284-015,+919000003973,+919000005891,2025-01-08T16:23:00+00:00,307,MISSED,CELL-0019,IMEI123456789012644,E-0284|CR-2024|evidence/CR-2024/CR-2024_CDR_09.csv
CDR00284-016,+919000004110,+919000008357,2025-01-08T17:00:00+00:00,330,VOICE,CELL-0000,IMEI123456789012645,E-0284|CR-2024|evidence/CR-2024/CR-2024_CDR_09.csv
CDR00284-017,+919000004247,+919000010823,2025-01-08T17:37:00+00:00,353,SMS,CELL-0001,IMEI123456789012646,E-0284|CR-2024|evidence/CR-2024/CR-2024_CDR_09.csv
CDR00284-018,+919000004384,+919000000959,2025-01-08T18:14:00+00:00,376,MISSED,CELL-0002,IMEI123456789012647,E-0284|CR-2024|evidence/CR-2024/CR-2024_CDR_09.csv
CDR00284-019,+919000004521,+919000003425,2025-01-08T18:51:00+00:00,399,VOICE,CELL-0003,IMEI123456789012648,E-0284|CR-2024|evidence/CR-2024/CR-2024_CDR_09.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
