txn_id,from_account,to_account,timestamp,amount,txn_type,reference,narrative,record_nonce
TXN000036-0286,50000104729,50001885122,2025-01-10T02:00:00+00:00,489236,RTGS,TXN000036-286-0,Transfer per transaction record,E-0286|CR-2024|evidence/CR-2024/CR-2024_FINANCIAL_11.csv
TXN000037-0286,50000209458,50002618225,2025-01-10T08:00:00+00:00,7687,IMPS,TXN000037-286-1,Transfer per transaction record,E-0286|CR-2024|evidence/CR-2024/CR-2024_FINANCIAL_11.csv
TXN000038-0286,50000314187,50003351328,2025-01-10T14:00:00+00:00,21138,UPI,TXN000038-286-2,Transfer per transaction record,E-0286|CR-2024|evidence/CR-2024/CR-2024_FINANCIAL_11.csv
TXN000039-0286,50000418916,50000523645,2025-01-10T20:00:00+00:00,34589,CASH,TXN000039-286-3,Transfer per transaction record,E-0286|CR-2024|evidence/CR-2024/CR-2024_FINANCIAL_11.csv
TXN000040-0286,50000523645,50001152019,2025-01-11T02:00:00+00:00,48040,NEFT,TXN000040-286-4,Transfer per transaction record,E-0286|CR-2024|evidence/CR-2024/CR-2024_FINANCIAL_11.csv
TXN000041-0286,50000628374,50001885122,2025-01-11T08:00:00+00:00,61491,RTGS,TXN000041-286-5,Transfer per transaction record,E-0286|CR-2024|evidence/CR-2024/CR-2024_FINANCIAL_11.csv
TXN000042-0286,50000733103,50002618225,2025-01-11T14:00:00+00:00,45702,IMPS,TXN000042-286-6,Transfer per transaction record,E-0286|CR-2024|evidence/CR-2024/CR-2024_FINANCIAL_11.csv
TXN000043-0286,50000837832,50003351328,2025-01-11T20:00:00+00:00,88393,UPI,TXN000043-286-7,Transfer per transaction record,E-0286|CR-2024|evidence/CR-2024/CR-2024_FINANCIAL_11.csv
TXN000044-0286,50000942561,50000418916,2025-01-12T02:00:00+00:00,101844,CASH,TXN000044-286-8,Transfer per transaction record,E-0286|CR-2024|evidence/CR-2024/CR-2024_FINANCIAL_11.csv
TXN000045-0286,50001047290,50001152019,2025-01-12T08:00:00+00:00,115295,NEFT,TXN000045-286-9,Transfer per transaction record,E-0286|CR-2024|evidence/CR-2024/CR-2024_FINANCIAL_11.csv
TXN000046-0286,50001152019,50001885122,2025-01-12T14:00:00+00:00,128746,RTGS,TXN000046-286-10,Transfer per transaction record,E-0286|CR-2024|evidence/CR-2024/CR-2024_FINANCIAL_11.csv
TXN000047-0286,50001256748,50002618225,2025-01-12T20:00:00+00:00,142197,IMPS,TXN000047-286-11,Transfer per transaction record,E-0286|CR-2024|evidence/CR-2024/CR-2024_FINANCIAL_11.csv
TXN000048-0286,50001361477,50003351328,2025-01-13T02:00:00+00:00,155648,UPI,TXN000048-286-12,Transfer per transaction record,E-0286|CR-2024|evidence/CR-2024/CR-2024_FINANCIAL_11.csv
TXN000049-0286,50001466206,50000418916,2025-01-13T08:00:00+00:00,45819,CASH,TXN000049-286-13,Transfer per transaction record,E-0286|CR-2024|evidence/CR-2024/CR-2024_FINANCIAL_11.csv
TXN000050-0286,50001570935,50001152019,2025-01-13T14:00:00+00:00,182550,NEFT,TXN000050-286-14,Transfer per transaction record,E-0286|CR-2024|evidence/CR-2024/CR-2024_FINANCIAL_11.csv
TXN000051-0286,50001675664,50001885122,2025-01-13T20:00:00+00:00,196001,RTGS,TXN000051-286-15,Transfer per transaction record,E-0286|CR-2024|evidence/CR-2024/CR-2024_FINANCIAL_11.csv
TXN000052-0286,50001780393,50002618225,2025-01-14T02:00:00+00:00,209452,IMPS,TXN000052-286-16,Transfer per transaction record,E-0286|CR-2024|evidence/CR-2024/CR-2024_FINANCIAL_11.csv
TXN000053-0286,50001885122,50003351328,2025-01-14T08:00:00+00:00,222903,UPI,TXN000053-286-17,Transfer per transaction record,E-0286|CR-2024|evidence/CR-2024/CR-2024_FINANCIAL_11.csv
TXN000054-0286,50001989851,50000418916,2025-01-14T14:00:00+00:00,236354,CASH,TXN000054-286-18,Transfer per transaction record,E-0286|CR-2024|evidence/CR-2024/CR-2024_FINANCIAL_11.csv
TXN000055-0286,50002094580,50001152019,2025-01-14T20:00:00+00:00,249805,NEFT,TXN000055-286-19,Transfer per transaction record,E-0286|CR-2024|evidence/CR-2024/CR-2024_FINANCIAL_11.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
