call_id,caller_number,callee_number,timestamp,duration_s,call_type,cell_id,imei,record_nonce
CDR00192-000,+919000001644,+919000010412,2025-01-05T22:24:00+00:00,246,VOICE,CELL-0012,IMEI123456789012537,E-0192|CR-2017|evidence/CR-2017/CR-2017_CDR_01.csv
CDR00192-001,+919000001781,+919000000548,2025-01-05T23:01:00+00:00,269,SMS,CELL-0013,IMEI123456789012538,E-0192|CR-2017|evidence/CR-2017/CR-2017_CDR_01.csv
CDR00192-002,+919000001918,+919000003151,2025-01-05T23:38:00+00:00,292,MISSED,CELL-0014,IMEI123456789012539,E-0192|CR-2017|evidence/CR-2017/CR-2017_CDR_01.csv
CDR00192-003,+919000002055,+919000005617,2025-01-06T00:15:00+00:00,315,VOICE,CELL-0015,IMEI123456789012540,E-0192|CR-2017|evidence/CR-2017/CR-2017_CDR_01.csv
CDR00192-004,+919000002192,+919000008083,2025-01-06T00:52:00+00:00,338,SMS,CELL-0016,IMEI123456789012541,E-0192|CR-2017|evidence/CR-2017/CR-2017_CDR_01.csv
CDR00192-005,+919000002329,+919000010549,2025-01-06T01:29:00+00:00,361,MISSED,CELL-0017,IMEI123456789012542,E-0192|CR-2017|evidence/CR-2017/CR-2017_CDR_01.csv
CDR00192-006,+919000002466,+919000000685,2025-01-06T02:06:00+00:00,384,VOICE,CELL-0018,IMEI123456789012543,E-0192|CR-2017|evidence/CR-2017/CR-2017_CDR_01.csv
CDR00192-007,+919000002603,+919000003288,2025-01-06T02:43:00+00:00,407,SMS,CELL-0019,IMEI123456789012544,E-0192|CR-2017|evidence/CR-2017/CR-2017_CDR_01.csv
CDR00192-008,+919000002740,+919000005754,2025-01-06T03:20:00+00:00,430,MISSED,CELL-0000,IMEI123456789012545,E-0192|CR-2017|evidence/CR-2017/CR-2017_CDR_01.csv
CDR00192-009,+919000002877,+919000008220,2025-01-06T03:57:00+00:00,453,VOICE,CELL-0001,IMEI123456789012546,E-0192|CR-2017|evidence/CR-2017/CR-2017_CDR_01.csv
CDR00192-010,+919000003014,+919000010686,2025-01-06T04:34:00+00:00,476,SMS,CELL-0002,IMEI123456789012547,E-0192|CR-2017|evidence/CR-2017/CR-2017_CDR_01.csv
CDR00192-011,+919000003151,+919000000822,2025-01-06T05:11:00+00:00,499,MISSED,CELL-0003,IMEI123456789012548,E-0192|CR-2017|evidence/CR-2017/CR-2017_CDR_01.csv
CDR00192-012,+919000003288,+919000003425,2025-01-06T05:48:00+00:00,522,VOICE,CELL-0004,IMEI123456789012549,E-0192|CR-2017|evidence/CR-2017/CR-2017_CDR_01.csv
CDR00192-013,+919000003425,+919000005891,2025-01-06T06:25:00+00:00,545,SMS,CELL-0005,IMEI123456789012550,E-0192|CR-2017|evidence/CR-2017/CR-2017_CDR_01.csv
CDR00192-014,+919000003562,+919000008357,2025-01-06T07:02:00+00:00,568,MISSED,CELL-0006,IMEI123456789012551,E-0192|CR-2017|evidence/CR-2017/CR-2017_CDR_01.csv
CDR00192-015,+919000003699,+919000010823,2025-01-06T07:39:00+00:00,591,VOICE,CELL-0007,IMEI123456789012552,E-0192|CR-2017|evidence/CR-2017/CR-2017_CDR_01.csv
CDR00192-016,+919000003836,+919000000959,2025-01-06T08:16:00+00:00,614,SMS,CELL-0008,IMEI123456789012553,E-0192|CR-2017|evidence/CR-2017/CR-2017_CDR_01.csv
CDR00192-017,+919000003973,+919000003425,2025-01-06T08:53:00+00:00,37,MISSED,CELL-0009,IMEI123456789012554,E-0192|CR-2017|evidence/CR-2017/CR-2017_CDR_01.csv
CDR00192-018,+919000004110,+919000006028,2025-01-06T09:30:00+00:00,60,VOICE,CELL-0010,IMEI123456789012555,E-0192|CR-2017|evidence/CR-2017/CR-2017_CDR_01.csv
CDR00192-019,+919000004247,+919000008494,2025-01-06T10:07:00+00:00,83,SMS,CELL-0011,IMEI123456789012556,E-0192|CR-2017|evidence/CR-2017/CR-2017_CDR_01.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
