call_id,caller_number,callee_number,timestamp,duration_s,call_type,cell_id,imei,record_nonce
CDR00126-000,+919000004932,+919000006302,2025-01-04T05:42:00+00:00,528,VOICE,CELL-0006,IMEI123456789012471,E-0126|CR-2011|evidence/CR-2011/CR-2011_CDR_07.csv
CDR00126-001,+919000005069,+919000008768,2025-01-04T06:19:00+00:00,551,SMS,CELL-0007,IMEI123456789012472,E-0126|CR-2011|evidence/CR-2011/CR-2011_CDR_07.csv
CDR00126-002,+919000005206,+919000011234,2025-01-04T06:56:00+00:00,574,MISSED,CELL-0008,IMEI123456789012473,E-0126|CR-2011|evidence/CR-2011/CR-2011_CDR_07.csv
CDR00126-003,+919000005343,+919000001370,2025-01-04T07:33:00+00:00,597,VOICE,CELL-0009,IMEI123456789012474,E-0126|CR-2011|evidence/CR-2011/CR-2011_CDR_07.csv
CDR00126-004,+919000005480,+919000003836,2025-01-04T08:10:00+00:00,620,SMS,CELL-0010,IMEI123456789012475,E-0126|CR-2011|evidence/CR-2011/CR-2011_CDR_07.csv
CDR00126-005,+919000005617,+919000006439,2025-01-04T08:47:00+00:00,43,MISSED,CELL-0011,IMEI123456789012476,E-0126|CR-2011|evidence/CR-2011/CR-2011_CDR_07.csv
CDR00126-006,+919000005754,+919000008905,2025-01-04T09:24:00+00:00,66,VOICE,CELL-0012,IMEI123456789012477,E-0126|CR-2011|evidence/CR-2011/CR-2011_CDR_07.csv
CDR00126-007,+919000005891,+919000011371,2025-01-04T10:01:00+00:00,89,SMS,CELL-0013,IMEI123456789012478,E-0126|CR-2011|evidence/CR-2011/CR-2011_CDR_07.csv
CDR00126-008,+919000006028,+919000001507,2025-01-04T10:38:00+00:00,112,MISSED,CELL-0014,IMEI123456789012479,E-0126|CR-2011|evidence/CR-2011/CR-2011_CDR_07.csv
CDR00126-009,+919000006165,+919000003973,2025-01-04T11:15:00+00:00,135,VOICE,CELL-0015,IMEI123456789012480,E-0126|CR-2011|evidence/CR-2011/CR-2011_CDR_07.csv
CDR00126-010,+919000006302,+919000006576,2025-01-04T11:52:00+00:00,158,SMS,CELL-0016,IMEI123456789012481,E-0126|CR-2011|evidence/CR-2011/CR-2011_CDR_07.csv
CDR00126-011,+919000006439,+919000009042,2025-01-04T12:29:00+00:00,181,MISSED,CELL-0017,IMEI123456789012482,E-0126|CR-2011|evidence/CR-2011/CR-2011_CDR_07.csv
CDR00126-012,+919000006576,+919000011508,2025-01-04T13:06:00+00:00,204,VOICE,CELL-0018,IMEI123456789012483,E-0126|CR-2011|evidence/CR-2011/CR-2011_CDR_07.csv
CDR00126-013,+919000006713,+919000001644,2025-01-04T13:43:00+00:00,227,SMS,CELL-0019,IMEI123456789012484,E-0126|CR-2011|evidence/CR-2011/CR-2011_CDR_07.csv
CDR00126-014,+919000006850,+919000004110,2025-01-04T14:20:00+00:00,250,MISSED,CELL-0000,IMEI123456789012485,E-0126|CR-2011|evidence/CR-2011/CR-2011_CDR_07.csv
CDR00126-015,+919000006987,+919000006576,2025-01-04T14:57:00+00:00,273,VOICE,CELL-0001,IMEI123456789012486,E-0126|CR-2011|evidence/CR-2011/CR-2011_CDR_07.csv
CDR00126-016,+919000007124,+919000009179,2025-01-04T15:34:00+00:00,296,SMS,CELL-0002,IMEI123456789012487,E-0126|CR-2011|evidence/CR-2011/CR-2011_CDR_07.csv
CDR00126-017,+919000007261,+919000011645,2025-01-04T16:11:00+00:00,319,MISSED,CELL-0003,IMEI123456789012488,E-0126|CR-2011|evidence/CR-2011/CR-2011_CDR_07.csv
CDR00126-018,+919000007398,+919000001781,2025-01-04T16:48:00+00:00,342,VOICE,CELL-0004,IMEI123456789012489,E-0126|CR-2011|evidence/CR-2011/CR-2011_CDR_07.csv
CDR00126-019,+919000007535,+919000004247,2025-01-04T17:25:00+00:00,365,SMS,CELL-0005,IMEI123456789012490,E-0126|CR-2011|evidence/CR-2011/CR-2011_CDR_07.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
