call_id,caller_number,callee_number,timestamp,duration_s,call_type,cell_id,imei,record_nonce
CDR00148-000,+919000007946,+919000011782,2025-01-04T19:16:00+00:00,434,SMS,CELL-0008,IMEI123456789012493,E-0148|CR-2013|evidence/CR-2013/CR-2013_CDR_05.csv
CDR00148-001,+919000008083,+919000001918,2025-01-04T19:53:00+00:00,457,MISSED,CELL-0009,IMEI123456789012494,E-0148|CR-2013|evidence/CR-2013/CR-2013_CDR_05.csv
CDR00148-002,+919000008220,+919000004384,2025-01-04T20:30:00+00:00,480,VOICE,CELL-0010,IMEI123456789012495,E-0148|CR-2013|evidence/CR-2013/CR-2013_CDR_05.csv
CDR00148-003,+919000008357,+919000006850,2025-01-04T21:07:00+00:00,503,SMS,CELL-0011,IMEI123456789012496,E-0148|CR-2013|evidence/CR-2013/CR-2013_CDR_05.csv
CDR00148-004,+919000008494,+919000009453,2025-01-04T21:44:00+00:00,526,MISSED,CELL-0012,IMEI123456789012497,E-0148|CR-2013|evidence/CR-2013/CR-2013_CDR_05.csv
CDR00148-005,+919000008631,+919000011919,2025-01-04T22:21:00+00:00,549,VOICE,CELL-0013,IMEI123456789012498,E-0148|CR-2013|evidence/CR-2013/CR-2013_CDR_05.csv
CDR00148-006,+919000008768,+919000002055,2025-01-04T22:58:00+00:00,572,SMS,CELL-0014,IMEI123456789012499,E-0148|CR-2013|evidence/CR-2013/CR-2013_CDR_05.csv
CDR00148-007,+919000008905,+919000004521,2025-01-04T23:35:00+00:00,595,MISSED,CELL-0015,IMEI123456789012500,E-0148|CR-2013|evidence/CR-2013/CR-2013_CDR_05.csv
CDR00148-008,+919000009042,+919000006987,2025-01-05T00:12:00+00:00,618,VOICE,CELL-0016,IMEI123456789012501,E-0148|CR-2013|evidence/CR-2013/CR-2013_CDR_05.csv
CDR00148-009,+919000009179,+919000009590,2025-01-05T00:49:00+00:00,41,SMS,CELL-0017,IMEI123456789012502,E-0148|CR-2013|evidence/CR-2013/CR-2013_CDR_05.csv
CDR00148-010,+919000009316,+919000012056,2025-01-05T01:26:00+00:00,64,MISSED,CELL-0018,IMEI123456789012503,E-0148|CR-2013|evidence/CR-2013/CR-2013_CDR_05.csv
CDR00148-011,+919000009453,+919000002192,2025-01-05T02:03:00+00:00,87,VOICE,CELL-0019,IMEI123456789012504,E-0148|CR-2013|evidence/CR-2013/CR-2013_CDR_05.csv
CDR00148-012,+919000009590,+919000004658,2025-01-05T02:40:00+00:00,110,SMS,CELL-0000,IMEI123456789012505,E-0148|CR-2013|evidence/CR-2013/CR-2013_CDR_05.csv
CDR00148-013,+919000009727,+919000007124,2025-01-05T03:17:00+00:00,133,MISSED,CELL-0001,IMEI123456789012506,E-0148|CR-2013|evidence/CR-2013/CR-2013_CDR_05.csv
CDR00148-014,+919000009864,+919000009590,2025-01-05T03:54:00+00:00,156,VOICE,CELL-0002,IMEI123456789012507,E-0148|CR-2013|evidence/CR-2013/CR-2013_CDR_05.csv
CDR00148-015,+919000010001,+919000012193,2025-01-05T04:31:00+00:00,179,SMS,CELL-0003,IMEI123456789012508,E-0148|CR-2013|evidence/CR-2013/CR-2013_CDR_05.csv
CDR00148-016,+919000010138,+919000002329,2025-01-05T05:08:00+00:00,202,MISSED,CELL-0004,IMEI123456789012509,E-0148|CR-2013|evidence/CR-2013/CR-2013_CDR_05.csv
CDR00148-017,+919000010275,+919000004795,2025-01-05T05:45:00+00:00,225,VOICE,CELL-0005,IMEI123456789012510,E-0148|CR-2013|evidence/CR-2013/CR-2013_CDR_05.csv
CDR00148-018,+919000010412,+919000007261,2025-01-05T06:22:00+00:00,248,SMS,CELL-0006,IMEI123456789012511,E-0148|CR-2013|evidence/CR-2013/CR-2013_CDR_05.csv
CDR00148-019,+919000010549,+919000009727,2025-01-05T06:59:00+00:00,271,MISSED,CELL-0007,IMEI123456789012512,E-0148|CR-2013|evidence/CR-2013/CR-2013_CDR_05.csv

# CrimeLink Demo Dataset v2 — SYNTHETIC data. Not real records.
